objectid,creator,subject,location,latitude,longitude,date,identifier,title,description,image_alt_text,object_transcript,code_1,code_2,code_3,code_4,code_5,code_6,code_7,code_8,code_9,code_10,code_11,code_12,code_13,code_14,combined_codes,display_template,type,format,language,source,rights,rightsstatement,data_curation,project_administration,conceptualization,formal_analysis,methodology,object_location,image_small,image_thumb
238d9134-2337-4d10-b169-a203c8948454,,,,,,,238d9134-2337-4d10-b169-a203c8948454.jpg,defundknoxville,,,,Knoxville,Slogans,DDD,Billboards,,,,,,,,,,,Billboards; DDD; Knoxville; Slogans,image,Image;StillImage,image/png,eng,,,,,,,,,https://abnow.s3.amazonaws.com/objects/238d9134-2337-4d10-b169-a203c8948454.jpg,https://abnow.s3.amazonaws.com/objects/small/238d9134-2337-4d10-b169-a203c8948454_sm.jpg,https://abnow.s3.amazonaws.com/objects/thumbs/238d9134-2337-4d10-b169-a203c8948454_th.jpg
0fb1d04c-74fd-4f7d-9e6d-2261fb12da5f,,,,,,,0fb1d04c-74fd-4f7d-9e6d-2261fb12da5f.jpg,FB IMG 1522331242776,,,,Knoxville,Events,,,,,,,,,,,,,Events; Knoxville,image,Image;StillImage,image/png,eng,,,,,,,,,https://abnow.s3.amazonaws.com/objects/0fb1d04c-74fd-4f7d-9e6d-2261fb12da5f.jpg,https://abnow.s3.amazonaws.com/objects/small/0fb1d04c-74fd-4f7d-9e6d-2261fb12da5f_sm.jpg,https://abnow.s3.amazonaws.com/objects/thumbs/0fb1d04c-74fd-4f7d-9e6d-2261fb12da5f_th.jpg
66748ac9-af66-4083-8b3e-223a7dcadef1,,,,,,,66748ac9-af66-4083-8b3e-223a7dcadef1.jpg,FB IMG 1618425463254,,,,Knoxville,Events,,,,,,,,,,,,,Events; Knoxville,image,Image;StillImage,image/png,eng,,,,,,,,,https://abnow.s3.amazonaws.com/objects/66748ac9-af66-4083-8b3e-223a7dcadef1.jpg,https://abnow.s3.amazonaws.com/objects/small/66748ac9-af66-4083-8b3e-223a7dcadef1_sm.jpg,https://abnow.s3.amazonaws.com/objects/thumbs/66748ac9-af66-4083-8b3e-223a7dcadef1_th.jpg
254ea962-906a-4d90-aed6-f96516a6cf9f,,,,,,,254ea962-906a-4d90-aed6-f96516a6cf9f.jpg,FB IMG 1622072793754,,,,Police Imagery,Fire,Police Violence,Humor,,,,,,,,,,,Fire; Humor; Police Imagery; Police Violence,image,Image;StillImage,image/png,eng,,,,,,,,,https://abnow.s3.amazonaws.com/objects/254ea962-906a-4d90-aed6-f96516a6cf9f.jpg,https://abnow.s3.amazonaws.com/objects/small/254ea962-906a-4d90-aed6-f96516a6cf9f_sm.jpg,https://abnow.s3.amazonaws.com/objects/thumbs/254ea962-906a-4d90-aed6-f96516a6cf9f_th.jpg
7cc8be8f-b994-4c63-aea4-e1149466763b,,,,,,,7cc8be8f-b994-4c63-aea4-e1149466763b.jpg,food-box-delivery-003,,,,Community,Organizations,RJ/TJ,Sleeves4Needs,Infrastructure/Needs,,,,,,,,,,Community; Infrastructure/Needs; Organizations; RJ/TJ; Sleeves4Needs,image,Image;StillImage,image/png,eng,,,,,,,,,https://abnow.s3.amazonaws.com/objects/7cc8be8f-b994-4c63-aea4-e1149466763b.jpg,https://abnow.s3.amazonaws.com/objects/small/7cc8be8f-b994-4c63-aea4-e1149466763b_sm.jpg,https://abnow.s3.amazonaws.com/objects/thumbs/7cc8be8f-b994-4c63-aea4-e1149466763b_th.jpg
672be9af-85dc-4ac8-8447-ad9da847af6b,,,,,,,672be9af-85dc-4ac8-8447-ad9da847af6b.jpg,highlander,,,,Highlander,,,,,,,,,,,,,,Highlander,image,Image;StillImage,image/png,eng,,,,,,,,,https://abnow.s3.amazonaws.com/objects/672be9af-85dc-4ac8-8447-ad9da847af6b.jpg,https://abnow.s3.amazonaws.com/objects/small/672be9af-85dc-4ac8-8447-ad9da847af6b_sm.jpg,https://abnow.s3.amazonaws.com/objects/thumbs/672be9af-85dc-4ac8-8447-ad9da847af6b_th.jpg
09eb3ba3-5944-42e8-8d2a-87a6d226d959,,,,,,,09eb3ba3-5944-42e8-8d2a-87a6d226d959.jpg,kjiujbuv,,,,Knoxville,Community,Organizations,Infrastructure/Needs,,,,,,,,,,,Community; Infrastructure/Needs; Knoxville; Organizations,image,Image;StillImage,image/png,eng,,,,,,,,,https://abnow.s3.amazonaws.com/objects/09eb3ba3-5944-42e8-8d2a-87a6d226d959.jpg,https://abnow.s3.amazonaws.com/objects/small/09eb3ba3-5944-42e8-8d2a-87a6d226d959_sm.jpg,https://abnow.s3.amazonaws.com/objects/thumbs/09eb3ba3-5944-42e8-8d2a-87a6d226d959_th.jpg
75819582-ebdb-4348-9c06-9bf3abf4599f,,,,,,,75819582-ebdb-4348-9c06-9bf3abf4599f.jpg,March,,,,Protests/Marches,Knoxville,Community,Megaphone,2010s,Infrastructure/Needs,,,,,,,,,2010s; Community; Infrastructure/Needs; Knoxville; Megaphone; Protests/Marches,image,Image;StillImage,image/png,eng,,,,,,,,,https://abnow.s3.amazonaws.com/objects/75819582-ebdb-4348-9c06-9bf3abf4599f.jpg,https://abnow.s3.amazonaws.com/objects/small/75819582-ebdb-4348-9c06-9bf3abf4599f_sm.jpg,https://abnow.s3.amazonaws.com/objects/thumbs/75819582-ebdb-4348-9c06-9bf3abf4599f_th.jpg
7c462a7f-9744-4e22-ae40-428cca482c31,,,,,,,7c462a7f-9744-4e22-ae40-428cca482c31.jpg,mugshot safety notice,,,,Knoxville,Academia,UT,UTK Campus,Police Violence,,,,,,,,,,Academia; Knoxville; Police Violence; UT; UTK Campus,image,Image;StillImage,image/png,eng,,,,,,,,,https://abnow.s3.amazonaws.com/objects/7c462a7f-9744-4e22-ae40-428cca482c31.jpg,https://abnow.s3.amazonaws.com/objects/small/7c462a7f-9744-4e22-ae40-428cca482c31_sm.jpg,https://abnow.s3.amazonaws.com/objects/thumbs/7c462a7f-9744-4e22-ae40-428cca482c31_th.jpg
31902687-2238-4986-a556-80e425bc954b,,,,,,,31902687-2238-4986-a556-80e425bc954b.jpg,PCS1,,,,Knoxville,Community,Organizations,CCM,2020s,,,,,,,,,,2020s; CCM; Community; Knoxville; Organizations,image,Image;StillImage,image/png,eng,,,,,,,,,https://abnow.s3.amazonaws.com/objects/31902687-2238-4986-a556-80e425bc954b.jpg,https://abnow.s3.amazonaws.com/objects/small/31902687-2238-4986-a556-80e425bc954b_sm.jpg,https://abnow.s3.amazonaws.com/objects/thumbs/31902687-2238-4986-a556-80e425bc954b_th.jpg
6eaebb9d-e4ce-4b05-a5db-18937d06dfe6,,,,,,,6eaebb9d-e4ce-4b05-a5db-18937d06dfe6.jpg,PCS2,,,,Knoxville,Community,Organizations,CCM,2020s,,,,,,,,,,2020s; CCM; Community; Knoxville; Organizations,image,Image;StillImage,image/png,eng,,,,,,,,,https://abnow.s3.amazonaws.com/objects/6eaebb9d-e4ce-4b05-a5db-18937d06dfe6.jpg,https://abnow.s3.amazonaws.com/objects/small/6eaebb9d-e4ce-4b05-a5db-18937d06dfe6_sm.jpg,https://abnow.s3.amazonaws.com/objects/thumbs/6eaebb9d-e4ce-4b05-a5db-18937d06dfe6_th.jpg
51eddaaa-2307-44e8-9b75-f7b030b5c2ec,,,,,,,51eddaaa-2307-44e8-9b75-f7b030b5c2ec.jpg,PCS3,,,,Knoxville,Community,Organizations,CCM,2020s,,,,,,,,,,2020s; CCM; Community; Knoxville; Organizations,image,Image;StillImage,image/png,eng,,,,,,,,,https://abnow.s3.amazonaws.com/objects/51eddaaa-2307-44e8-9b75-f7b030b5c2ec.jpg,https://abnow.s3.amazonaws.com/objects/small/51eddaaa-2307-44e8-9b75-f7b030b5c2ec_sm.jpg,https://abnow.s3.amazonaws.com/objects/thumbs/51eddaaa-2307-44e8-9b75-f7b030b5c2ec_th.jpg
36b4205f-7da2-4cc6-a093-036365bba3d2,,,,,,,36b4205f-7da2-4cc6-a093-036365bba3d2.jpg,PCS4,,,,Knoxville,Community,Organizations,CCM,2020s,,,,,,,,,,2020s; CCM; Community; Knoxville; Organizations,image,Image;StillImage,image/png,eng,,,,,,,,,https://abnow.s3.amazonaws.com/objects/36b4205f-7da2-4cc6-a093-036365bba3d2.jpg,https://abnow.s3.amazonaws.com/objects/small/36b4205f-7da2-4cc6-a093-036365bba3d2_sm.jpg,https://abnow.s3.amazonaws.com/objects/thumbs/36b4205f-7da2-4cc6-a093-036365bba3d2_th.jpg
30982be9-30a3-4f25-9478-f4149ab0d5eb,,,,,,,30982be9-30a3-4f25-9478-f4149ab0d5eb.jpg,protest,,,,Protests/Marches,Knoxville,UT,2010s,BLM,,,,,,,,,,2010s; BLM; Knoxville; Protests/Marches; UT,image,Image;StillImage,image/png,eng,,,,,,,,,https://abnow.s3.amazonaws.com/objects/30982be9-30a3-4f25-9478-f4149ab0d5eb.jpg,https://abnow.s3.amazonaws.com/objects/small/30982be9-30a3-4f25-9478-f4149ab0d5eb_sm.jpg,https://abnow.s3.amazonaws.com/objects/thumbs/30982be9-30a3-4f25-9478-f4149ab0d5eb_th.jpg
b0d15493-d4c9-4f6d-9a27-af52dbeaa938,,,,,,,b0d15493-d4c9-4f6d-9a27-af52dbeaa938.jpg,Screen Shot 2020-10-23 at 12.56.07 PM,,,,Knoxville,Slogans,ACAB,Art,Graffiti,,,,,,,,,,ACAB; Art; Graffiti; Knoxville; Slogans,image,Image;StillImage,image/png,eng,,,,,,,,,https://abnow.s3.amazonaws.com/objects/b0d15493-d4c9-4f6d-9a27-af52dbeaa938.jpg,https://abnow.s3.amazonaws.com/objects/small/b0d15493-d4c9-4f6d-9a27-af52dbeaa938_sm.jpg,https://abnow.s3.amazonaws.com/objects/thumbs/b0d15493-d4c9-4f6d-9a27-af52dbeaa938_th.jpg
5cb6f0d5-320c-46e0-97c2-a8af9b310840,,,,,,,5cb6f0d5-320c-46e0-97c2-a8af9b310840.jpg,Screenshot 20190623-174904 Instagram,,,,Community,RJ/TJ,Infrastructure/Needs,Art,,,,,,,,,,,Art; Community; Infrastructure/Needs; RJ/TJ,image,Image;StillImage,image/png,eng,,,,,,,,,https://abnow.s3.amazonaws.com/objects/5cb6f0d5-320c-46e0-97c2-a8af9b310840.jpg,https://abnow.s3.amazonaws.com/objects/small/5cb6f0d5-320c-46e0-97c2-a8af9b310840_sm.jpg,https://abnow.s3.amazonaws.com/objects/thumbs/5cb6f0d5-320c-46e0-97c2-a8af9b310840_th.jpg
02c9dacf-4f9e-4d06-acbd-cabf871bbb03,,,,,,,02c9dacf-4f9e-4d06-acbd-cabf871bbb03.jpg,Screenshot 20190709-180941 Instagram,,,,RJ/TJ,Infrastructure/Needs,,,,,,,,,,,,,Infrastructure/Needs; RJ/TJ,image,Image;StillImage,image/png,eng,,,,,,,,,https://abnow.s3.amazonaws.com/objects/02c9dacf-4f9e-4d06-acbd-cabf871bbb03.jpg,https://abnow.s3.amazonaws.com/objects/small/02c9dacf-4f9e-4d06-acbd-cabf871bbb03_sm.jpg,https://abnow.s3.amazonaws.com/objects/thumbs/02c9dacf-4f9e-4d06-acbd-cabf871bbb03_th.jpg
522cb7be-f49f-4d8f-b0a4-a966628f31c6,,,,,,,522cb7be-f49f-4d8f-b0a4-a966628f31c6.jpg,Screenshot 20190710-122130 Instagram,,,,,,,,,,,,,,,,,,,image,Image;StillImage,image/png,eng,,,,,,,,,https://abnow.s3.amazonaws.com/objects/522cb7be-f49f-4d8f-b0a4-a966628f31c6.jpg,https://abnow.s3.amazonaws.com/objects/small/522cb7be-f49f-4d8f-b0a4-a966628f31c6_sm.jpg,https://abnow.s3.amazonaws.com/objects/thumbs/522cb7be-f49f-4d8f-b0a4-a966628f31c6_th.jpg
591675f0-908a-43c5-beae-204b134a15bf,,,,,,,591675f0-908a-43c5-beae-204b134a15bf.jpg,Screenshot 20190710-122349 Instagram,,,,Rainbows,2010s,Pride,Police Violence,Humor,,,,,,,,,,2010s; Humor; Police Violence; Pride; Rainbows,image,Image;StillImage,image/png,eng,,,,,,,,,https://abnow.s3.amazonaws.com/objects/591675f0-908a-43c5-beae-204b134a15bf.jpg,https://abnow.s3.amazonaws.com/objects/small/591675f0-908a-43c5-beae-204b134a15bf_sm.jpg,https://abnow.s3.amazonaws.com/objects/thumbs/591675f0-908a-43c5-beae-204b134a15bf_th.jpg
46a3db52-201d-4e8f-9c92-45eaf7e72f95,,,,,,,46a3db52-201d-4e8f-9c92-45eaf7e72f95.jpg,Screenshot 20190710-122356 Instagram,,,,,,,,,,,,,,,,,,,image,Image;StillImage,image/png,eng,,,,,,,,,https://abnow.s3.amazonaws.com/objects/46a3db52-201d-4e8f-9c92-45eaf7e72f95.jpg,https://abnow.s3.amazonaws.com/objects/small/46a3db52-201d-4e8f-9c92-45eaf7e72f95_sm.jpg,https://abnow.s3.amazonaws.com/objects/thumbs/46a3db52-201d-4e8f-9c92-45eaf7e72f95_th.jpg
a76934d1-1c92-4052-8cf2-37815776e717,,,,,,,a76934d1-1c92-4052-8cf2-37815776e717.jpg,Screenshot 20190711-230117 Chrome,,,,Police Imagery,Thin Blue Line TBL,Apparel/Embodiment,Humor,,,,,,,,,,,Apparel/Embodiment; Humor; Police Imagery; Thin Blue Line TBL,image,Image;StillImage,image/png,eng,,,,,,,,,https://abnow.s3.amazonaws.com/objects/a76934d1-1c92-4052-8cf2-37815776e717.jpg,https://abnow.s3.amazonaws.com/objects/small/a76934d1-1c92-4052-8cf2-37815776e717_sm.jpg,https://abnow.s3.amazonaws.com/objects/thumbs/a76934d1-1c92-4052-8cf2-37815776e717_th.jpg
c58a186d-a2b8-4b55-a015-30f60a7ed3f3,,,,,,,c58a186d-a2b8-4b55-a015-30f60a7ed3f3.jpg,Screen Shot 2021-12-27 at 12.42.35 PM,,,,Environment,Animals,Earth,Carceral Imagery,Barb Wire/Fences/Walls,Whales,Butterflies,Art,,,,,,,Animals; Art; Barb Wire/Fences/Walls; Butterflies; Carceral Imagery; Earth; Environment; Whales,image,Image;StillImage,image/png,eng,,,,,,,,,https://abnow.s3.amazonaws.com/objects/c58a186d-a2b8-4b55-a015-30f60a7ed3f3.jpg,https://abnow.s3.amazonaws.com/objects/small/c58a186d-a2b8-4b55-a015-30f60a7ed3f3_sm.jpg,https://abnow.s3.amazonaws.com/objects/thumbs/c58a186d-a2b8-4b55-a015-30f60a7ed3f3_th.jpg
f1ec6e28-7691-4558-9a26-44f02ef74bb0,,,,,,,f1ec6e28-7691-4558-9a26-44f02ef74bb0.jpg,285155048 704679540645300 7476697089280056881 n,,,,Slogans,DDD,Montreal,Art,Graffiti,,,,,,,,,,Art; DDD; Graffiti; Montreal; Slogans,image,Image;StillImage,image/png,eng,,,,,,,,,https://abnow.s3.amazonaws.com/objects/f1ec6e28-7691-4558-9a26-44f02ef74bb0.jpg,https://abnow.s3.amazonaws.com/objects/small/f1ec6e28-7691-4558-9a26-44f02ef74bb0_sm.jpg,https://abnow.s3.amazonaws.com/objects/thumbs/f1ec6e28-7691-4558-9a26-44f02ef74bb0_th.jpg
8908f876-6e69-402d-9489-53ab83b9fbb4,,,,,,,8908f876-6e69-402d-9489-53ab83b9fbb4.jpg,"3 11 2022 socialist.art Peace Doves animal, bars-",,,,Animals,Carceral Imagery,Birds,Bars,Peace,Germany,1970s,,,,,,,,1970s; Animals; Bars; Birds; Carceral Imagery; Germany; Peace,image,Image;StillImage,image/png,eng,,,,,,,,,https://abnow.s3.amazonaws.com/objects/8908f876-6e69-402d-9489-53ab83b9fbb4.jpg,https://abnow.s3.amazonaws.com/objects/small/8908f876-6e69-402d-9489-53ab83b9fbb4_sm.jpg,https://abnow.s3.amazonaws.com/objects/thumbs/8908f876-6e69-402d-9489-53ab83b9fbb4_th.jpg
4e92b19a-d993-47c0-9253-7f35c7fedd97,,,,,,,4e92b19a-d993-47c0-9253-7f35c7fedd97.jpg,WRL Jail1500,,,,Prison Imagery,Carceral Imagery,Bars,Art,,,,,,,,,,,Art; Bars; Carceral Imagery; Prison Imagery,image,Image;StillImage,image/png,eng,,,,,,,,,https://abnow.s3.amazonaws.com/objects/4e92b19a-d993-47c0-9253-7f35c7fedd97.jpg,https://abnow.s3.amazonaws.com/objects/small/4e92b19a-d993-47c0-9253-7f35c7fedd97_sm.jpg,https://abnow.s3.amazonaws.com/objects/thumbs/4e92b19a-d993-47c0-9253-7f35c7fedd97_th.jpg
96eb8f93-8797-4cbd-9ed1-a7a1f19ed169,,,,,,,96eb8f93-8797-4cbd-9ed1-a7a1f19ed169.jpg,WriplyBennet-BLM-1500px,,,,BLM,Art,,,,,,,,,,,,,Art; BLM,image,Image;StillImage,image/png,eng,,,,,,,,,https://abnow.s3.amazonaws.com/objects/96eb8f93-8797-4cbd-9ed1-a7a1f19ed169.jpg,https://abnow.s3.amazonaws.com/objects/small/96eb8f93-8797-4cbd-9ed1-a7a1f19ed169_sm.jpg,https://abnow.s3.amazonaws.com/objects/thumbs/96eb8f93-8797-4cbd-9ed1-a7a1f19ed169_th.jpg
14c2e845-5950-45b4-9461-8d71c61deac6,,,,,,,14c2e845-5950-45b4-9461-8d71c61deac6.jpg,Wriply-1500px,,,,Prison Imagery,Carceral Imagery,Bars,Power Fist,Queer,Art,,,,,,,,,Art; Bars; Carceral Imagery; Power Fist; Prison Imagery; Queer,image,Image;StillImage,image/png,eng,,,,,,,,,https://abnow.s3.amazonaws.com/objects/14c2e845-5950-45b4-9461-8d71c61deac6.jpg,https://abnow.s3.amazonaws.com/objects/small/14c2e845-5950-45b4-9461-8d71c61deac6_sm.jpg,https://abnow.s3.amazonaws.com/objects/thumbs/14c2e845-5950-45b4-9461-8d71c61deac6_th.jpg
d20702cc-355d-41ae-ba05-58bf643cdde5,,,,,,,d20702cc-355d-41ae-ba05-58bf643cdde5.jpg,Rommy-1500px,,,,Posters,Power Fist,Queer,Art,,,,,,,,,,,Art; Posters; Power Fist; Queer,image,Image;StillImage,image/png,eng,,,,,,,,,https://abnow.s3.amazonaws.com/objects/d20702cc-355d-41ae-ba05-58bf643cdde5.jpg,https://abnow.s3.amazonaws.com/objects/small/d20702cc-355d-41ae-ba05-58bf643cdde5_sm.jpg,https://abnow.s3.amazonaws.com/objects/thumbs/d20702cc-355d-41ae-ba05-58bf643cdde5_th.jpg
b0474228-eb29-4086-bc6a-3ae9ce683376,,,,,,,b0474228-eb29-4086-bc6a-3ae9ce683376.jpg,rommy 1500px,,,,Posters,Air,Slogans,No Jails/Bail,Art,,,,,,,,,,Air; Art; No Jails/Bail; Posters; Slogans,image,Image;StillImage,image/png,eng,,,,,,,,,https://abnow.s3.amazonaws.com/objects/b0474228-eb29-4086-bc6a-3ae9ce683376.jpg,https://abnow.s3.amazonaws.com/objects/small/b0474228-eb29-4086-bc6a-3ae9ce683376_sm.jpg,https://abnow.s3.amazonaws.com/objects/thumbs/b0474228-eb29-4086-bc6a-3ae9ce683376_th.jpg
72a89243-111d-4496-bfe0-a17c67302ca6,,,,,,,72a89243-111d-4496-bfe0-a17c67302ca6.jpg,pterodactyl-Thumb,,,,Police Imagery,Sky/Void,Art,,,,,,,,,,,,Art; Police Imagery; Sky/Void,image,Image;StillImage,image/png,eng,,,,,,,,,https://abnow.s3.amazonaws.com/objects/72a89243-111d-4496-bfe0-a17c67302ca6.jpg,https://abnow.s3.amazonaws.com/objects/small/72a89243-111d-4496-bfe0-a17c67302ca6_sm.jpg,https://abnow.s3.amazonaws.com/objects/thumbs/72a89243-111d-4496-bfe0-a17c67302ca6_th.jpg
5b416b4e-6620-48a0-92bc-defde53db575,,,,,,,5b416b4e-6620-48a0-92bc-defde53db575.jpg,Pena Olsen 1500,,,,Posters,Protests/Marches,Police Violence,Art,,,,,,,,,,,Art; Police Violence; Posters; Protests/Marches,image,Image;StillImage,image/png,eng,,,,,,,,,https://abnow.s3.amazonaws.com/objects/5b416b4e-6620-48a0-92bc-defde53db575.jpg,https://abnow.s3.amazonaws.com/objects/small/5b416b4e-6620-48a0-92bc-defde53db575_sm.jpg,https://abnow.s3.amazonaws.com/objects/thumbs/5b416b4e-6620-48a0-92bc-defde53db575_th.jpg
356f5b0a-3037-44f7-8fb5-7bb8b1a86eaf,,,,,,,356f5b0a-3037-44f7-8fb5-7bb8b1a86eaf.jpg,npr.brightspotcdn,,,,Environment,Posters,Land Back/Pipelines,Art,,,,,,,,,,,Art; Environment; Land Back/Pipelines; Posters,image,Image;StillImage,image/png,eng,,,,,,,,,https://abnow.s3.amazonaws.com/objects/356f5b0a-3037-44f7-8fb5-7bb8b1a86eaf.jpg,https://abnow.s3.amazonaws.com/objects/small/356f5b0a-3037-44f7-8fb5-7bb8b1a86eaf_sm.jpg,https://abnow.s3.amazonaws.com/objects/thumbs/356f5b0a-3037-44f7-8fb5-7bb8b1a86eaf_th.jpg
a7c35d7b-bbf9-4218-b34c-54206006a4fa,,,,,,,a7c35d7b-bbf9-4218-b34c-54206006a4fa.jpg,NiDiscriminacionNorAbuse2,,,,Art,,,,,,,,,,,,,,Art,image,Image;StillImage,image/png,eng,,,,,,,,,https://abnow.s3.amazonaws.com/objects/a7c35d7b-bbf9-4218-b34c-54206006a4fa.jpg,https://abnow.s3.amazonaws.com/objects/small/a7c35d7b-bbf9-4218-b34c-54206006a4fa_sm.jpg,https://abnow.s3.amazonaws.com/objects/thumbs/a7c35d7b-bbf9-4218-b34c-54206006a4fa_th.jpg
fa6f0d91-5a1d-4031-adbb-134b41c5d20d,,,,,,,fa6f0d91-5a1d-4031-adbb-134b41c5d20d.jpg,2:24:2022 sogoreatelandtrust fence and grass,,,,Environment,Carceral Imagery,Barb Wire/Fences/Walls,Growth,Elements,,,,,,,,,,Barb Wire/Fences/Walls; Carceral Imagery; Elements; Environment; Growth,image,Image;StillImage,image/png,eng,,,,,,,,,https://abnow.s3.amazonaws.com/objects/fa6f0d91-5a1d-4031-adbb-134b41c5d20d.jpg,https://abnow.s3.amazonaws.com/objects/small/fa6f0d91-5a1d-4031-adbb-134b41c5d20d_sm.jpg,https://abnow.s3.amazonaws.com/objects/thumbs/fa6f0d91-5a1d-4031-adbb-134b41c5d20d_th.jpg
fdcdb99a-e240-43bf-b7dc-d3b6cb019131,,,,,,,fdcdb99a-e240-43bf-b7dc-d3b6cb019131.jpg,monica 1500px,,,,Posters,Community,Slogans,No Jails/Bail,Mamas and Motherhood,Art,,,,,,,,,Art; Community; Mamas and Motherhood; No Jails/Bail; Posters; Slogans,image,Image;StillImage,image/png,eng,,,,,,,,,https://abnow.s3.amazonaws.com/objects/fdcdb99a-e240-43bf-b7dc-d3b6cb019131.jpg,https://abnow.s3.amazonaws.com/objects/small/fdcdb99a-e240-43bf-b7dc-d3b6cb019131_sm.jpg,https://abnow.s3.amazonaws.com/objects/thumbs/fdcdb99a-e240-43bf-b7dc-d3b6cb019131_th.jpg
4daae437-11eb-460d-a81b-e145e6bba675,,,,,,,4daae437-11eb-460d-a81b-e145e6bba675.jpg,nerdyBrownKid 1500px,,,,Posters,Slogans,No Jails/Bail,Sky/Void,Mamas and Motherhood,Art,,,,,,,,,Art; Mamas and Motherhood; No Jails/Bail; Posters; Sky/Void; Slogans,image,Image;StillImage,image/png,eng,,,,,,,,,https://abnow.s3.amazonaws.com/objects/4daae437-11eb-460d-a81b-e145e6bba675.jpg,https://abnow.s3.amazonaws.com/objects/small/4daae437-11eb-460d-a81b-e145e6bba675_sm.jpg,https://abnow.s3.amazonaws.com/objects/thumbs/4daae437-11eb-460d-a81b-e145e6bba675_th.jpg
cbee85e5-8d0b-4d65-8f94-a52c530bb98a,,,,,,,cbee85e5-8d0b-4d65-8f94-a52c530bb98a.jpg,Nicole2,,,,Community,Earth,Growth,Slogans,No Jails/Bail,Mamas and Motherhood,,,,,,,,,Community; Earth; Growth; Mamas and Motherhood; No Jails/Bail; Slogans,image,Image;StillImage,image/png,eng,,,,,,,,,https://abnow.s3.amazonaws.com/objects/cbee85e5-8d0b-4d65-8f94-a52c530bb98a.jpg,https://abnow.s3.amazonaws.com/objects/small/cbee85e5-8d0b-4d65-8f94-a52c530bb98a_sm.jpg,https://abnow.s3.amazonaws.com/objects/thumbs/cbee85e5-8d0b-4d65-8f94-a52c530bb98a_th.jpg
949267cc-b6b3-4d95-8cab-e20b651c0207,,,,,,,949267cc-b6b3-4d95-8cab-e20b651c0207.jpg,molly 1500px,,,,Posters,Earth,Growth,Slogans,No Jails/Bail,Mamas and Motherhood,Art,,,,,,,,Art; Earth; Growth; Mamas and Motherhood; No Jails/Bail; Posters; Slogans,image,Image;StillImage,image/png,eng,,,,,,,,,https://abnow.s3.amazonaws.com/objects/949267cc-b6b3-4d95-8cab-e20b651c0207.jpg,https://abnow.s3.amazonaws.com/objects/small/949267cc-b6b3-4d95-8cab-e20b651c0207_sm.jpg,https://abnow.s3.amazonaws.com/objects/thumbs/949267cc-b6b3-4d95-8cab-e20b651c0207_th.jpg
d7d5b72b-b423-4254-9115-77024793b1da,,,,,,,d7d5b72b-b423-4254-9115-77024793b1da.jpg,Matice-1500px,,,,Earth,Growth,World-building,Art,,,,,,,,,,,Art; Earth; Growth; World-building,image,Image;StillImage,image/png,eng,,,,,,,,,https://abnow.s3.amazonaws.com/objects/d7d5b72b-b423-4254-9115-77024793b1da.jpg,https://abnow.s3.amazonaws.com/objects/small/d7d5b72b-b423-4254-9115-77024793b1da_sm.jpg,https://abnow.s3.amazonaws.com/objects/thumbs/d7d5b72b-b423-4254-9115-77024793b1da_th.jpg
c19675ea-8a15-4f1b-9777-8f5becc253a1,,,,,,,c19675ea-8a15-4f1b-9777-8f5becc253a1.jpg,MassIncarceration15001,,,,Carceral Imagery,Labor,Art,,,,,,,,,,,,Art; Carceral Imagery; Labor,image,Image;StillImage,image/png,eng,,,,,,,,,https://abnow.s3.amazonaws.com/objects/c19675ea-8a15-4f1b-9777-8f5becc253a1.jpg,https://abnow.s3.amazonaws.com/objects/small/c19675ea-8a15-4f1b-9777-8f5becc253a1_sm.jpg,https://abnow.s3.amazonaws.com/objects/thumbs/c19675ea-8a15-4f1b-9777-8f5becc253a1_th.jpg
4bd74423-aec8-44af-9ac4-289975181cdf,,,,,,,4bd74423-aec8-44af-9ac4-289975181cdf.jpg,3:02:2022 erikruin tree,,,,Environment,Earth,Painting,Elements,Art,,,,,,,,,,Art; Earth; Elements; Environment; Painting,image,Image;StillImage,image/png,eng,,,,,,,,,https://abnow.s3.amazonaws.com/objects/4bd74423-aec8-44af-9ac4-289975181cdf.jpg,https://abnow.s3.amazonaws.com/objects/small/4bd74423-aec8-44af-9ac4-289975181cdf_sm.jpg,https://abnow.s3.amazonaws.com/objects/thumbs/4bd74423-aec8-44af-9ac4-289975181cdf_th.jpg
42c002de-b587-4c80-82de-275ea9dcab8d,,,,,,,42c002de-b587-4c80-82de-275ea9dcab8d.jpg,Mary-2,,,,Animals,Earth,Growth,Butterflies,Slogans,No Jails/Bail,Mamas and Motherhood,,,,,,,,Animals; Butterflies; Earth; Growth; Mamas and Motherhood; No Jails/Bail; Slogans,image,Image;StillImage,image/png,eng,,,,,,,,,https://abnow.s3.amazonaws.com/objects/42c002de-b587-4c80-82de-275ea9dcab8d.jpg,https://abnow.s3.amazonaws.com/objects/small/42c002de-b587-4c80-82de-275ea9dcab8d_sm.jpg,https://abnow.s3.amazonaws.com/objects/thumbs/42c002de-b587-4c80-82de-275ea9dcab8d_th.jpg
